stateabb,year,gcs_mn_all,gcs_mn_ecd,gcs_mn_blk,gcs_mn_wht,gcs_mn_fem,gcs_mn_mal,gap_ecd,gap_black_white,gap_female_male
RI,2019,7.43611826020948,5.662805988740912,5.608516806837546,8.646505668354829,7.685772770802917,7.176827351750493,1.7733122714685683,3.0379888615172828,0.5089454190524236
SC,2009,7.6804134750802,6.459056896805598,6.157197755811795,8.781256397800268,7.773186062066925,7.587661281264449,1.2213565782746016,2.624058641988473,0.18552478080247603
SC,2010,7.727894738183623,6.535234529902857,6.227031896127901,8.746750400138119,7.839622156039268,7.613269796168447,1.192660208280766,2.5197185040102177,0.22635235987082147
SC,2011,7.870199760990991,6.665452677669207,6.415041825171836,8.754932413052577,8.13848746510056,7.59767457790419,1.2047470833217835,2.339890587880741,0.5408128871963704
SC,2012,7.76581467471734,6.616080226802751,6.2019863570619,8.805070376209496,7.928803528773716,7.597891161707814,1.1497344479145895,2.6030840191475964,0.33091236706590177
SC,2013,7.782915944587518,6.663603633281673,6.298628355084066,8.749203628310884,7.980209064560249,7.571694890057826,1.119312311305845,2.450575273226818,0.40851417450242344
SC,2014,7.594368024707989,6.506860643056002,6.21254290861941,8.532243129308593,7.855947176504593,7.311763344932121,1.087507381651987,2.3197002206891835,0.5441838315724716
SC,2015,7.426444314472023,6.465375169207141,5.697804018036758,8.606964851160894,7.636043069900683,7.206220076134247,0.9610691452648821,2.909160833124136,0.42982299376643596
SC,2016,7.357216405665244,6.23216279380468,5.774887627116017,8.413580875169258,7.605998565121046,7.099045236723733,1.1250536118605634,2.63869324805324,0.5069533283973131
SC,2017,7.299948092363724,6.096665663315078,5.521835727053035,8.43247263622469,7.572152944529551,7.018203043256926,1.2032824290486461,2.9106369091716546,0.5539499012726248
SC,2018,7.370699479843469,6.187150311095579,5.614785052952969,8.502272351688228,7.717092577650098,7.005342707594616,1.1835491687478905,2.8874872987352598,0.7117498700554812
SC,2019,7.444838001630057,6.25901785537716,5.655114390431616,8.644308421633205,7.808275588749743,7.052403413333977,1.1858201462528966,2.989194031201589,0.7558721754157665
SD,2009,8.519337075144096,6.844692039878076,6.724631326026115,9.277550433317913,8.541267923937761,8.481343850821917,1.6746450352660194,2.552919107291798,0.05992407311584458
SD,2010,8.581296060390864,7.115411091248029,7.076755502825388,9.278043853758076,8.660954981099012,8.515176662598435,1.4658849691428353,2.201288350932688,0.145778318500577
SD,2011,8.578435570702405,7.089397451801811,6.966037769804474,9.236265175871884,8.636569100858503,8.493794416063253,1.4890381189005941,2.2702274060674092,0.1427746847952509
SD,2012,8.424931490509469,6.968845633741061,7.245090225119056,9.152583092621422,8.621465895761784,8.319726594978906,1.4560858567684072,1.9074928675023655,0.30173930078287725
SD,2013,8.52032897327808,7.093341082848948,6.66162979274806,9.058228771169796,8.626135321533903,8.425042189268964,1.4269878904291318,2.3965989784217365,0.20109313226493875
SD,2015,8.246655788202927,6.832403919029685,6.34727969018686,8.752762227052525,8.39579069812439,8.089251890642402,1.4142518691732429,2.405482536865665,0.3065388074819886
SD,2016,8.12789780123199,6.264428792627505,6.20200878007032,8.916296256458011,8.312911941911201,7.942181427808595,1.8634690086044854,2.7142874763876916,0.3707305141026058
SD,2017,8.120613389683221,6.223016970522851,6.332248264455851,9.00745486870426,8.3868318507855,7.841560586830052,1.8975964191603705,2.675206604248409,0.5452712639554473
SD,2018,8.43826640876586,6.693135197165796,5.998464541186713,9.086742836325064,8.598767217626042,8.279047219699619,1.7451312116000643,3.088278295138351,0.31971999792642336
SD,2019,8.261079579199613,6.352590624569924,6.060383629279966,9.141569588264328,8.555634839277433,7.964735793675215,1.9084889546296893,3.0811859589843626,0.5908990456022183
TX,2009,8.280176377366013,7.3511633543474,6.909816029077096,9.399034359013994,8.262791461801804,8.298633718486881,0.9290130230186131,2.4892183299368984,-0.035842256685077345
TX,2010,8.468865920730408,7.575962239164563,7.229631709550992,9.522940330023054,8.516799318878999,8.424920879675625,0.8929036815658451,2.2933086204720627,0.09187843920337357
TX,2011,8.65896347884841,7.820832010403083,7.470038243077105,9.662710020699032,8.718499933500805,8.602600817339283,0.8381314684453267,2.1926717776219276,0.11589911616152193
UT,2014,8.337879462757623,6.860528043279435,5.592400783253036,8.866915722748471,8.382148374055635,8.290971346825675,1.4773514194781887,3.274514939495435,0.09117702722996057
UT,2015,8.409370495265017,6.923080596693498,5.801824010474297,8.979688176483378,8.469457908945568,8.348990409768474,1.4862898985715196,3.1778641660090816,0.12046749917709398
VT,2009,8.987333356776487,7.374303501277555,7.155356964227153,9.017921231860218,9.018588142253796,8.953568619484015,1.6130298554989322,1.862564267633065,0.06501952276978074
VT,2010,9.0699061273377,7.363932544218691,6.926122359933924,9.103874752876454,9.062262744269884,9.076822607617803,1.7059735831190102,2.17775239294253,-0.014559863347919588
VT,2011,9.144408841226053,7.511970801856122,6.672209460220778,9.196922599233938,9.167399282886002,9.120316749818258,1.632438039369931,2.5247131390131594,0.04708253306774424
VT,2012,9.236665696824211,7.674129384706878,5.942435990982106,9.31417802117658,9.28228781834948,9.1912159628473,1.5625363121173335,3.3717420301944747,0.09107185550218055
VT,2013,9.326900962303837,7.796773913357471,7.04203255844659,9.39514958356956,9.51205842581038,9.150229150432242,1.5301270489463654,2.3531170251229705,0.36182927537813825
VT,2014,9.070357361234176,7.52183154809489,6.6273042437464,9.126373240469745,9.239788695289931,8.899378459182918,1.5485258131392863,2.499068996723345,0.3404102361070134
VT,2015,8.845694757500585,7.347099174855961,6.537411362575233,8.909741485241792,8.97393972532761,8.706704872154262,1.498595582644624,2.3723301226665594,0.2672348531733473
VT,2016,8.69117755417261,7.231163478716036,6.640005151735969,8.749797758851129,8.878823861406712,8.492309182681668,1.4600140754565736,2.1097926071151596,0.3865146787250442
VT,2017,8.554422068086826,7.19181845444421,6.326817157511838,8.610965061538327,8.878639460386646,8.202371747960138,1.3626036136426158,2.2841479040264883,0.6762677124265082
WA,2009,8.598333887053636,7.030377589332402,6.515162652989163,9.124348683468105,8.631587663534555,8.56575820470166,1.567956297721234,2.6091860304789414,0.06582945883289426
WA,2010,8.552513444872954,7.103346397810045,6.737310789952186,9.047213341047966,8.616030435793391,8.516704594595216,1.4491670470629092,2.30990255109578,0.09932584119817456
WA,2011,8.552910137503382,7.152004700770939,6.632913776174293,9.027255544503472,8.67187356897045,8.440359013734032,1.400905436732443,2.3943417683291788,0.2315145552364175
WA,2012,8.602940506417426,7.224276962699806,6.548932099768018,9.095422148529616,8.67184496949672,8.533636268599853,1.3786635437176198,2.5464900487615987,0.13820870089686643
WA,2013,8.690725685445866,7.427840837481007,6.766269121267747,9.131781835037396,8.84963100965917,8.536079849523666,1.262884847964859,2.3655127137696486,0.31355116013550344
WA,2018,8.468120505682013,,,9.066553209623326,8.661393491003585,8.272064263890453,,,0.3893292271131319
WA,2019,8.302656518259846,,,8.981202636915032,8.492281478213558,8.106768461250299,,,0.3855130169632588
WV,2009,6.90058171524224,6.006608396110168,5.65208182190496,6.958966753297543,6.835139828049812,6.964339772038332,0.8939733191320727,1.3068849313925828,-0.12919994398852008
WV,2010,7.026551497235928,6.160521397560312,5.844804446058866,7.080794796091403,6.97219464160893,7.081893695771495,0.8660300996756165,1.2359903500325364,-0.1096990541625642
WV,2011,7.173167158615385,6.233829995324082,5.962745826651788,7.225255861063435,7.201630235482144,7.145663272735958,0.9393371632913032,1.2625100344116476,0.05596696274618562
WV,2012,7.210188893876587,6.310101646752514,6.29086704299281,7.254171994877622,7.229431748889937,7.191210058560062,0.9000872471240724,0.9633049518848127,0.0382216903298751
WV,2013,7.258839076882213,6.315029525059638,6.197006298245909,7.323893177076741,7.334550389413958,7.173955739633858,0.9438095518225742,1.126886878830832,0.16059464978010052
WV,2015,6.980155153062624,6.365023349045095,5.518315099231801,7.043339892054082,7.248280240418311,6.692194085305249,0.6151318040175289,1.5250247928222809,0.5560861551130625
WV,2016,7.049926170103072,6.495542985683578,5.542040674417293,7.133359826408721,7.288531487450738,6.806296926112934,0.5543831844194944,1.5913191519914278,0.48223456133780473
WV,2017,7.135518608079294,6.623247731466705,,7.218303826784197,7.442089950732343,6.810243759747139,0.5122708766125887,,0.631846190985204
WV,2018,7.122486403838779,5.974828298787108,5.809073325029897,7.201647884841528,7.419094017411244,6.807751601732562,1.1476581050516703,1.3925745598116315,0.6113424156786822
WV,2019,7.082766881653599,5.841960618702188,5.724977061908877,7.154922960923159,,,1.240806262951411,1.4299458990142817,
WI,2009,8.540285033556664,6.768497519850781,5.592990083106836,9.128958174382545,8.458911302486527,8.621147013784189,1.771787513705883,3.5359680912757083,-0.16223571129766157
WI,2010,8.563454747958618,6.926569178570507,5.728685585203465,9.109861819829405,8.438690626380234,8.68658117515704,1.6368855693881113,3.38117623462594,-0.24789054877680528
WI,2011,8.610531277742787,6.982288940335811,5.439342224225315,9.220178266090134,8.463678011295524,8.757486369988182,1.6282423374069763,3.780836041864819,-0.2938083586926581
WI,2012,8.633608555856023,7.065992126166432,5.750225167159071,9.236310285821498,8.568324909314887,8.6968531150092,1.5676164296895916,3.4860851186624267,-0.12852820569431245
WI,2013,8.666493452367451,7.064010651648409,5.463236932422306,9.310205607959944,8.625847965255018,8.70607471497466,1.6024828007190424,3.8469686755376378,-0.0802267497196425
WI,2014,8.692528717751884,7.007340889887321,5.362451144191069,9.352636325029144,8.647134481370912,8.735305674405378,1.6851878278645627,3.9901851808380746,-0.08817119303446574
WI,2015,8.69829122075559,7.337229424562524,,9.337489119150549,8.798668216466556,8.604337248034508,1.3610617961930656,,0.19433096843204822
WI,2016,8.681531256305954,6.987874320045043,4.804636198955655,9.404168962906615,8.818262058146143,8.544743804851379,1.6936569362609113,4.59953276395096,0.273518253294764
WI,2017,8.618793402371352,6.719356751022771,4.677374378254873,9.359111199731212,8.835231389512428,8.403324228811517,1.899436651348581,4.681736821476338,0.43190716070091106
WI,2018,8.655918104104027,6.796222590234396,4.665051571708264,9.422472745313264,8.835609881387152,8.47484818563385,1.8596955138696307,4.7574211736050005,0.3607616957533022
WI,2019,8.690770450463953,6.826970378797528,4.530775624944601,9.459955938482215,8.892192654472957,8.482282365897097,1.8638000716664251,4.929180313537614,0.4099102885758601
WY,2009,8.391941329850756,5.381271120677578,6.731513920586596,8.63635235546999,8.340735639166812,8.448830759517218,3.0106702091731776,1.904838434883394,-0.1080951203504057
WY,2011,8.582440614183449,7.56209207550294,6.281748606180856,8.897530821017705,8.538778825838184,8.64579250901132,1.0203485386805093,2.615782214836849,-0.10701368317313609
WY,2015,8.48708960166506,7.354778475177179,6.817415923220638,8.824829442593648,8.690587497504556,8.295689780024313,1.1323111264878811,2.00741351937301,0.3948977174802426
WY,2016,8.580821754392154,7.497619328586642,6.862177877488802,8.86062298792765,8.704366150215844,8.462191440037058,1.0832024258055126,1.9984451104388485,0.24217471017878545
WY,2017,8.692403736137264,7.480939115307032,7.572694138603939,8.991078145448297,8.864295188809034,8.526799104848953,1.211464620830232,1.4183840068443576,0.33749608396008135
WY,2018,8.542951471994254,7.369048972782595,6.81885597408724,8.949530683457073,8.650894184472486,8.436473645887489,1.1739024992116587,2.130674709369833,0.21442053858499754
WY,2019,8.406923088721827,6.983723365930057,6.382300917546059,8.857761844726912,8.553594753577553,8.256388666412706,1.4231997227917699,2.475460927180853,0.297206087164847
